Time(s)  FloatHeaveZ(m)  PlateHeaveZ(m)
223.450000 -0.623653 -21.573505
223.460000 -0.623646 -21.573618
223.470000 -0.623641 -21.573732
223.480000 -0.623637 -21.573847
223.490000 -0.623633 -21.573962
223.500000 -0.623632 -21.574078
223.510000 -0.623631 -21.574195
223.520000 -0.623632 -21.574312
223.530000 -0.623634 -21.574430
223.540000 -0.623637 -21.574548
223.550000 -0.623642 -21.574667
223.560000 -0.623649 -21.574786
223.570000 -0.623657 -21.574907
223.580000 -0.623666 -21.575027
223.590000 -0.623677 -21.575149
223.600000 -0.623690 -21.575270
223.610000 -0.623705 -21.575393
223.620000 -0.623721 -21.575516
223.630000 -0.623739 -21.575639
223.640000 -0.623759 -21.575763
223.650000 -0.623781 -21.575888
223.660000 -0.623805 -21.576013
223.670000 -0.623830 -21.576138
223.680000 -0.623858 -21.576264
223.690000 -0.623888 -21.576390
223.700000 -0.623920 -21.576517
223.710000 -0.623954 -21.576645
223.720000 -0.623991 -21.576772
223.730000 -0.624030 -21.576901
223.740000 -0.624071 -21.577029
223.750000 -0.624115 -21.577158
223.760000 -0.624161 -21.577288
223.770000 -0.624209 -21.577418
223.780000 -0.624261 -21.577548
223.790000 -0.624314 -21.577679
223.800000 -0.624371 -21.577810
223.810000 -0.624430 -21.577941
223.820000 -0.624492 -21.578073
223.830000 -0.624557 -21.578205
223.840000 -0.624625 -21.578338
223.850000 -0.624696 -21.578471
223.860000 -0.624770 -21.578604
223.870000 -0.624847 -21.578737
223.880000 -0.624928 -21.578871
223.890000 -0.625011 -21.579005
223.900000 -0.625098 -21.579139
223.910000 -0.625189 -21.579274
223.920000 -0.625282 -21.579409
223.930000 -0.625380 -21.579544
223.940000 -0.625481 -21.579679
223.950000 -0.625585 -21.579815
223.960000 -0.625693 -21.579951
223.970000 -0.625805 -21.580087
223.980000 -0.625921 -21.580224
223.990000 -0.626041 -21.580360
224.000000 -0.626165 -21.580497
224.010000 -0.626293 -21.580634
224.020000 -0.626425 -21.580771
224.030000 -0.626561 -21.580908
224.040000 -0.626702 -21.581046
224.050000 -0.626847 -21.581184
224.060000 -0.626996 -21.581322
224.070000 -0.627150 -21.581460
224.080000 -0.627309 -21.581598
224.090000 -0.627472 -21.581736
224.100000 -0.627640 -21.581874
224.110000 -0.627813 -21.582013
224.120000 -0.627990 -21.582151
224.130000 -0.628173 -21.582290
224.140000 -0.628361 -21.582429
224.150000 -0.628553 -21.582568
224.160000 -0.628751 -21.582707
224.170000 -0.628955 -21.582846
224.180000 -0.629163 -21.582985
224.190000 -0.629377 -21.583124
224.200000 -0.629597 -21.583263
224.210000 -0.629822 -21.583402
224.220000 -0.630053 -21.583541
224.230000 -0.630290 -21.583681
224.240000 -0.630532 -21.583820
224.250000 -0.630781 -21.583959
224.260000 -0.631035 -21.584098
224.270000 -0.631296 -21.584238
224.280000 -0.631562 -21.584377
224.290000 -0.631835 -21.584516
224.300000 -0.632115 -21.584655
224.310000 -0.632400 -21.584795
224.320000 -0.632693 -21.584934
224.330000 -0.632991 -21.585073
224.340000 -0.633297 -21.585212
224.350000 -0.633609 -21.585351
224.360000 -0.633928 -21.585489
224.370000 -0.634254 -21.585628
224.380000 -0.634587 -21.585767
224.390000 -0.634927 -21.585906
224.400000 -0.635274 -21.586044
224.410000 -0.635629 -21.586182
224.420000 -0.635990 -21.586321
224.430000 -0.636360 -21.586459
224.440000 -0.636736 -21.586597
224.450000 -0.637120 -21.586735
224.460000 -0.637512 -21.586873
224.470000 -0.637912 -21.587010
224.480000 -0.638319 -21.587148
224.490000 -0.638735 -21.587285
224.500000 -0.639158 -21.587422
224.510000 -0.639590 -21.587559
224.520000 -0.640029 -21.587696
224.530000 -0.640477 -21.587833
224.540000 -0.640933 -21.587970
224.550000 -0.641397 -21.588106
224.560000 -0.641870 -21.588242
224.570000 -0.642352 -21.588378
224.580000 -0.642842 -21.588514
224.590000 -0.643341 -21.588649
224.600000 -0.643848 -21.588785
224.610000 -0.644365 -21.588920
224.620000 -0.644890 -21.589055
224.630000 -0.645424 -21.589189
224.640000 -0.645968 -21.589324
224.650000 -0.646520 -21.589458
224.660000 -0.647082 -21.589592
224.670000 -0.647653 -21.589726
224.680000 -0.648234 -21.589859
224.690000 -0.648824 -21.589993
224.700000 -0.649423 -21.590126
224.710000 -0.650032 -21.590258
224.720000 -0.650651 -21.590391
224.730000 -0.651279 -21.590523
224.740000 -0.651917 -21.590655
224.750000 -0.652566 -21.590787
224.760000 -0.653224 -21.590918
224.770000 -0.653892 -21.591049
224.780000 -0.654570 -21.591180
224.790000 -0.655258 -21.591311
224.800000 -0.655956 -21.591441
224.810000 -0.656665 -21.591571
224.820000 -0.657384 -21.591701
224.830000 -0.658113 -21.591831
224.840000 -0.658853 -21.591960
224.850000 -0.659603 -21.592089
224.860000 -0.660364 -21.592217
224.870000 -0.661135 -21.592346
224.880000 -0.661917 -21.592473
224.890000 -0.662710 -21.592601
224.900000 -0.663513 -21.592729
224.910000 -0.664327 -21.592856
224.920000 -0.665152 -21.592982
224.930000 -0.665988 -21.593109
224.940000 -0.666835 -21.593235
224.950000 -0.667693 -21.593361
224.960000 -0.668562 -21.593486
224.970000 -0.669441 -21.593611
224.980000 -0.670332 -21.593736
224.990000 -0.671234 -21.593861
225.000000 -0.672148 -21.593985
225.010000 -0.673072 -21.594109
225.020000 -0.674008 -21.594233
225.030000 -0.674955 -21.594356
225.040000 -0.675913 -21.594479
225.050000 -0.676883 -21.594602
225.060000 -0.677863 -21.594724
225.070000 -0.678856 -21.594846
225.080000 -0.679859 -21.594967
225.090000 -0.680874 -21.595089
225.100000 -0.681901 -21.595210
225.110000 -0.682939 -21.595331
225.120000 -0.683988 -21.595451
225.130000 -0.685049 -21.595571
225.140000 -0.686121 -21.595691
225.150000 -0.687205 -21.595810
225.160000 -0.688300 -21.595929
225.170000 -0.689407 -21.596048
225.180000 -0.690525 -21.596167
225.190000 -0.691655 -21.596285
225.200000 -0.692796 -21.596403
225.210000 -0.693949 -21.596520
225.220000 -0.695113 -21.596637
225.230000 -0.696289 -21.596754
225.240000 -0.697476 -21.596871
225.250000 -0.698674 -21.596987
225.260000 -0.699884 -21.597103
225.270000 -0.701106 -21.597219
225.280000 -0.702338 -21.597334
225.290000 -0.703583 -21.597449
225.300000 -0.704838 -21.597564
225.310000 -0.706105 -21.597678
225.320000 -0.707383 -21.597792
225.330000 -0.708672 -21.597906
225.340000 -0.709973 -21.598020
225.350000 -0.711284 -21.598133
225.360000 -0.712607 -21.598246
225.370000 -0.713941 -21.598359
225.380000 -0.715286 -21.598471
225.390000 -0.716642 -21.598583
225.400000 -0.718009 -21.598695
225.410000 -0.719387 -21.598807
225.420000 -0.720775 -21.598918
225.430000 -0.722175 -21.599029
225.440000 -0.723585 -21.599140
225.450000 -0.725006 -21.599250
225.460000 -0.726437 -21.599360
225.470000 -0.727879 -21.599470
225.480000 -0.729332 -21.599580
225.490000 -0.730794 -21.599689
225.500000 -0.732268 -21.599798
225.510000 -0.733751 -21.599907
225.520000 -0.735244 -21.600016
225.530000 -0.736748 -21.600124
225.540000 -0.738261 -21.600232
225.550000 -0.739785 -21.600340
225.560000 -0.741318 -21.600448
225.570000 -0.742861 -21.600555
225.580000 -0.744413 -21.600662
225.590000 -0.745976 -21.600769
225.600000 -0.747547 -21.600876
225.610000 -0.749128 -21.600982
225.620000 -0.750718 -21.601089
225.630000 -0.752317 -21.601195
225.640000 -0.753925 -21.601301
225.650000 -0.755541 -21.601406
225.660000 -0.757167 -21.601512
225.670000 -0.758801 -21.601617
225.680000 -0.760444 -21.601722
225.690000 -0.762095 -21.601826
225.700000 -0.763754 -21.601931
225.710000 -0.765421 -21.602035
225.720000 -0.767097 -21.602140
225.730000 -0.768780 -21.602243
225.740000 -0.770470 -21.602347
225.750000 -0.772169 -21.602451
225.760000 -0.773875 -21.602554
225.770000 -0.775588 -21.602658
225.780000 -0.777308 -21.602761
225.790000 -0.779035 -21.602863
225.800000 -0.780769 -21.602966
225.810000 -0.782509 -21.603069
225.820000 -0.784256 -21.603171
225.830000 -0.786009 -21.603273
225.840000 -0.787769 -21.603375
225.850000 -0.789534 -21.603477
225.860000 -0.791305 -21.603579
225.870000 -0.793082 -21.603680
225.880000 -0.794864 -21.603782
225.890000 -0.796652 -21.603883
225.900000 -0.798445 -21.603984
225.910000 -0.800242 -21.604085
225.920000 -0.802045 -21.604186
225.930000 -0.803852 -21.604287
225.940000 -0.805663 -21.604387
225.950000 -0.807478 -21.604488
225.960000 -0.809298 -21.604588
225.970000 -0.811121 -21.604688
225.980000 -0.812948 -21.604788
225.990000 -0.814778 -21.604888
226.000000 -0.816611 -21.604988
226.010000 -0.818448 -21.605087
226.020000 -0.820287 -21.605187
226.030000 -0.822129 -21.605286
226.040000 -0.823973 -21.605385
226.050000 -0.825819 -21.605485
226.060000 -0.827667 -21.605584
226.070000 -0.829517 -21.605683
226.080000 -0.831368 -21.605781
226.090000 -0.833221 -21.605880
226.100000 -0.835074 -21.605979
226.110000 -0.836929 -21.606077
226.120000 -0.838784 -21.606175
226.130000 -0.840640 -21.606274
226.140000 -0.842495 -21.606372
226.150000 -0.844351 -21.606470
226.160000 -0.846206 -21.606568
226.170000 -0.848061 -21.606665
226.180000 -0.849915 -21.606763
226.190000 -0.851768 -21.606861
226.200000 -0.853619 -21.606958
226.210000 -0.855470 -21.607056
226.220000 -0.857318 -21.607153
226.230000 -0.859165 -21.607250
226.240000 -0.861009 -21.607347
226.250000 -0.862851 -21.607444
226.260000 -0.864690 -21.607541
226.270000 -0.866527 -21.607638
226.280000 -0.868360 -21.607734
226.290000 -0.870189 -21.607831
226.300000 -0.872015 -21.607927
226.310000 -0.873837 -21.608023
226.320000 -0.875655 -21.608119
226.330000 -0.877469 -21.608215
226.340000 -0.879277 -21.608311
226.350000 -0.881081 -21.608407
226.360000 -0.882880 -21.608503
226.370000 -0.884673 -21.608598
226.380000 -0.886461 -21.608694
226.390000 -0.888242 -21.608789
226.400000 -0.890018 -21.608884
226.410000 -0.891787 -21.608979
226.420000 -0.893549 -21.609074
226.430000 -0.895304 -21.609169
226.440000 -0.897052 -21.609264
226.450000 -0.898793 -21.609358
226.460000 -0.900526 -21.609453
226.470000 -0.902251 -21.609547
226.480000 -0.903967 -21.609641
226.490000 -0.905675 -21.609735
226.500000 -0.907374 -21.609829
226.510000 -0.909064 -21.609922
226.520000 -0.910745 -21.610016
226.530000 -0.912416 -21.610109
226.540000 -0.914078 -21.610202
226.550000 -0.915729 -21.610295
226.560000 -0.917370 -21.610388
226.570000 -0.919001 -21.610481
226.580000 -0.920621 -21.610573
226.590000 -0.922229 -21.610665
226.600000 -0.923826 -21.610757
226.610000 -0.925412 -21.610849
226.620000 -0.926986 -21.610941
226.630000 -0.928547 -21.611032
226.640000 -0.930097 -21.611123
226.650000 -0.931633 -21.611214
226.660000 -0.933157 -21.611305
226.670000 -0.934668 -21.611396
226.680000 -0.936165 -21.611486
226.690000 -0.937649 -21.611576
226.700000 -0.939119 -21.611666
226.710000 -0.940575 -21.611755
226.720000 -0.942016 -21.611845
226.730000 -0.943443 -21.611934
226.740000 -0.944855 -21.612023
226.750000 -0.946252 -21.612111
226.760000 -0.947634 -21.612199
226.770000 -0.949000 -21.612287
226.780000 -0.950350 -21.612375
226.790000 -0.951684 -21.612462
226.800000 -0.953002 -21.612549
226.810000 -0.954304 -21.612636
226.820000 -0.955589 -21.612722
226.830000 -0.956857 -21.612808
226.840000 -0.958107 -21.612894
226.850000 -0.959341 -21.612979
226.860000 -0.960556 -21.613064
226.870000 -0.961754 -21.613149
226.880000 -0.962934 -21.613233
226.890000 -0.964095 -21.613317
226.900000 -0.965238 -21.613401
226.910000 -0.966362 -21.613484
226.920000 -0.967467 -21.613567
226.930000 -0.968553 -21.613649
226.940000 -0.969620 -21.613731
226.950000 -0.970667 -21.613812
226.960000 -0.971694 -21.613893
226.970000 -0.972701 -21.613974
226.980000 -0.973688 -21.614054
226.990000 -0.974655 -21.614134
227.000000 -0.975601 -21.614213
227.010000 -0.976526 -21.614292
227.020000 -0.977431 -21.614370
227.030000 -0.978314 -21.614448
227.040000 -0.979176 -21.614525
227.050000 -0.980016 -21.614602
227.060000 -0.980834 -21.614678
227.070000 -0.981631 -21.614754
227.080000 -0.982405 -21.614829
227.090000 -0.983158 -21.614903
227.100000 -0.983887 -21.614978
227.110000 -0.984595 -21.615051
227.120000 -0.985279 -21.615124
227.130000 -0.985941 -21.615196
227.140000 -0.986579 -21.615268
227.150000 -0.987194 -21.615339
227.160000 -0.987786 -21.615409
227.170000 -0.988354 -21.615479
227.180000 -0.988898 -21.615548
227.190000 -0.989419 -21.615617
227.200000 -0.989915 -21.615684
227.210000 -0.990388 -21.615752
227.220000 -0.990836 -21.615818
227.230000 -0.991259 -21.615884
227.240000 -0.991658 -21.615949
227.250000 -0.992033 -21.616013
227.260000 -0.992382 -21.616077
227.270000 -0.992707 -21.616140
227.280000 -0.993006 -21.616202
227.290000 -0.993280 -21.616263
227.300000 -0.993529 -21.616324
227.310000 -0.993753 -21.616383
227.320000 -0.993951 -21.616442
227.330000 -0.994123 -21.616500
227.340000 -0.994270 -21.616558
227.350000 -0.994391 -21.616614
227.360000 -0.994486 -21.616670
227.370000 -0.994555 -21.616725
227.380000 -0.994597 -21.616779
227.390000 -0.994614 -21.616832
227.400000 -0.994604 -21.616884
227.410000 -0.994568 -21.616935
227.420000 -0.994505 -21.616986
227.430000 -0.994416 -21.617035
227.440000 -0.994300 -21.617084
227.450000 -0.994158 -21.617132
227.460000 -0.993989 -21.617178
227.470000 -0.993793 -21.617224
227.480000 -0.993570 -21.617269
227.490000 -0.993321 -21.617312
227.500000 -0.993044 -21.617355
227.510000 -0.992741 -21.617397
227.520000 -0.992410 -21.617438
227.530000 -0.992053 -21.617477
227.540000 -0.991668 -21.617516
227.550000 -0.991256 -21.617553
227.560000 -0.990817 -21.617590
227.570000 -0.990351 -21.617625
227.580000 -0.989858 -21.617660
227.590000 -0.989337 -21.617693
227.600000 -0.988789 -21.617725
227.610000 -0.988214 -21.617756
227.620000 -0.987612 -21.617786
227.630000 -0.986982 -21.617815
227.640000 -0.986325 -21.617842
227.650000 -0.985641 -21.617869
227.660000 -0.984929 -21.617894
227.670000 -0.984191 -21.617918
227.680000 -0.983425 -21.617941
227.690000 -0.982632 -21.617963
227.700000 -0.981811 -21.617983
227.710000 -0.980964 -21.618002
227.720000 -0.980089 -21.618020
227.730000 -0.979187 -21.618037
227.740000 -0.978258 -21.618052
227.750000 -0.977302 -21.618067
227.760000 -0.976319 -21.618079
227.770000 -0.975309 -21.618091
227.780000 -0.974272 -21.618101
227.790000 -0.973209 -21.618110
227.800000 -0.972118 -21.618118
227.810000 -0.971001 -21.618124
227.820000 -0.969857 -21.618129
227.830000 -0.968686 -21.618133
227.840000 -0.967489 -21.618135
227.850000 -0.966266 -21.618136
227.860000 -0.965016 -21.618136
227.870000 -0.963739 -21.618134
227.880000 -0.962437 -21.618131
227.890000 -0.961108 -21.618126
227.900000 -0.959753 -21.618120
227.910000 -0.958372 -21.618112
227.920000 -0.956966 -21.618103
227.930000 -0.955533 -21.618093
227.940000 -0.954075 -21.618081
227.950000 -0.952592 -21.618068
227.960000 -0.951082 -21.618053
227.970000 -0.949548 -21.618037
227.980000 -0.947988 -21.618019
227.990000 -0.946403 -21.618000
228.000000 -0.944794 -21.617979
228.010000 -0.943159 -21.617957
228.020000 -0.941499 -21.617933
228.030000 -0.939815 -21.617908
228.040000 -0.938107 -21.617881
228.050000 -0.936374 -21.617853
228.060000 -0.934617 -21.617823
228.070000 -0.932836 -21.617792
228.080000 -0.931031 -21.617759
228.090000 -0.929203 -21.617724
228.100000 -0.927351 -21.617688
228.110000 -0.925475 -21.617650
228.120000 -0.923576 -21.617611
228.130000 -0.921654 -21.617570
228.140000 -0.919709 -21.617527
228.150000 -0.917742 -21.617483
228.160000 -0.915751 -21.617438
228.170000 -0.913739 -21.617390
228.180000 -0.911704 -21.617341
228.190000 -0.909647 -21.617291
228.200000 -0.907568 -21.617239
228.210000 -0.905468 -21.617185
228.220000 -0.903346 -21.617129
228.230000 -0.901203 -21.617072
228.240000 -0.899038 -21.617013
228.250000 -0.896853 -21.616953
228.260000 -0.894647 -21.616891
228.270000 -0.892421 -21.616827
228.280000 -0.890174 -21.616762
228.290000 -0.887908 -21.616695
228.300000 -0.885621 -21.616626
228.310000 -0.883315 -21.616556
228.320000 -0.880989 -21.616484
228.330000 -0.878644 -21.616410
228.340000 -0.876281 -21.616334
228.350000 -0.873898 -21.616257
228.360000 -0.871497 -21.616178
228.370000 -0.869078 -21.616098
228.380000 -0.866641 -21.616016
228.390000 -0.864185 -21.615932
228.400000 -0.861713 -21.615846
228.410000 -0.859223 -21.615759
228.420000 -0.856715 -21.615670
228.430000 -0.854191 -21.615579
228.440000 -0.851651 -21.615487
228.450000 -0.849094 -21.615393
228.460000 -0.846521 -21.615297
228.470000 -0.843932 -21.615200
228.480000 -0.841328 -21.615101
228.490000 -0.838708 -21.615000
228.500000 -0.836073 -21.614897
228.510000 -0.833424 -21.614793
228.520000 -0.830759 -21.614687
228.530000 -0.828081 -21.614579
228.540000 -0.825389 -21.614470
228.550000 -0.822683 -21.614359
228.560000 -0.819963 -21.614246
228.570000 -0.817230 -21.614132
228.580000 -0.814485 -21.614016
228.590000 -0.811727 -21.613898
228.600000 -0.808956 -21.613778
228.610000 -0.806173 -21.613657
228.620000 -0.803379 -21.613534
228.630000 -0.800573 -21.613410
228.640000 -0.797756 -21.613284
228.650000 -0.794928 -21.613156
228.660000 -0.792090 -21.613026
228.670000 -0.789241 -21.612895
228.680000 -0.786382 -21.612762
228.690000 -0.783514 -21.612628
228.700000 -0.780636 -21.612492
228.710000 -0.777748 -21.612354
228.720000 -0.774852 -21.612215
228.730000 -0.771948 -21.612074
228.740000 -0.769035 -21.611931
228.750000 -0.766115 -21.611787
228.760000 -0.763186 -21.611641
228.770000 -0.760251 -21.611493
228.780000 -0.757308 -21.611344
228.790000 -0.754359 -21.611193
228.800000 -0.751404 -21.611041
228.810000 -0.748442 -21.610887
228.820000 -0.745474 -21.610732
228.830000 -0.742502 -21.610575
228.840000 -0.739524 -21.610416
228.850000 -0.736541 -21.610256
228.860000 -0.733553 -21.610094
228.870000 -0.730562 -21.609931
228.880000 -0.727567 -21.609766
228.890000 -0.724568 -21.609600
228.900000 -0.721566 -21.609432
228.910000 -0.718561 -21.609262
228.920000 -0.715553 -21.609092
228.930000 -0.712543 -21.608919
228.940000 -0.709531 -21.608745
228.950000 -0.706518 -21.608570
228.960000 -0.703503 -21.608393
228.970000 -0.700487 -21.608215
228.980000 -0.697471 -21.608035
228.990000 -0.694454 -21.607854
229.000000 -0.691437 -21.607671
229.010000 -0.688421 -21.607487
229.020000 -0.685405 -21.607302
229.030000 -0.682391 -21.607115
229.040000 -0.679377 -21.606927
229.050000 -0.676365 -21.606737
229.060000 -0.673355 -21.606546
229.070000 -0.670348 -21.606354
229.080000 -0.667343 -21.606161
229.090000 -0.664340 -21.605966
229.100000 -0.661341 -21.605769
229.110000 -0.658346 -21.605572
229.120000 -0.655355 -21.605373
229.130000 -0.652368 -21.605173
229.140000 -0.649385 -21.604971
229.150000 -0.646407 -21.604769
229.160000 -0.643434 -21.604565
229.170000 -0.640467 -21.604360
229.180000 -0.637506 -21.604153
229.190000 -0.634551 -21.603946
229.200000 -0.631602 -21.603737
229.210000 -0.628660 -21.603527
229.220000 -0.625726 -21.603316
229.230000 -0.622798 -21.603104
229.240000 -0.619879 -21.602890
229.250000 -0.616968 -21.602676
229.260000 -0.614065 -21.602460
229.270000 -0.611171 -21.602243
229.280000 -0.608286 -21.602026
229.290000 -0.605411 -21.601807
229.300000 -0.602545 -21.601587
