Time(s)  FairTen4(N)  FairTen5(N)  FairTen6(N)
6.050000 184153.000000 184253.000000 184253.000000
6.060000 183588.000000 183689.000000 183689.000000
6.070000 183034.000000 183137.000000 183137.000000
6.080000 182500.000000 182605.000000 182605.000000
6.090000 181991.000000 182100.000000 182100.000000
6.100000 181516.000000 181629.000000 181629.000000
6.110000 181078.000000 181196.000000 181196.000000
6.120000 180683.000000 180805.000000 180805.000000
6.130000 180334.000000 180460.000000 180460.000000
6.140000 180031.000000 180162.000000 180162.000000
6.150000 179776.000000 179912.000000 179912.000000
6.160000 179568.000000 179707.000000 179707.000000
6.170000 179404.000000 179546.000000 179546.000000
6.180000 179281.000000 179426.000000 179426.000000
6.190000 179195.000000 179341.000000 179341.000000
6.200000 179139.000000 179286.000000 179286.000000
6.210000 179107.000000 179254.000000 179254.000000
6.220000 179093.000000 179239.000000 179239.000000
6.230000 179089.000000 179233.000000 179233.000000
6.240000 179088.000000 179229.000000 179229.000000
6.250000 179082.000000 179220.000000 179220.000000
6.260000 179063.000000 179198.000000 179198.000000
6.270000 179027.000000 179157.000000 179157.000000
6.280000 178966.000000 179091.000000 179091.000000
6.290000 178875.000000 178996.000000 178996.000000
6.300000 178752.000000 178868.000000 178868.000000
6.310000 178593.000000 178704.000000 178704.000000
6.320000 178397.000000 178503.000000 178503.000000
6.330000 178164.000000 178266.000000 178266.000000
6.340000 177894.000000 177993.000000 177993.000000
6.350000 177592.000000 177687.000000 177687.000000
6.360000 177259.000000 177352.000000 177352.000000
6.370000 176902.000000 176992.000000 176992.000000
6.380000 176524.000000 176614.000000 176614.000000
6.390000 176134.000000 176222.000000 176222.000000
6.400000 175737.000000 175825.000000 175825.000000
6.410000 175339.000000 175428.000000 175428.000000
6.420000 174949.000000 175038.000000 175038.000000
6.430000 174571.000000 174662.000000 174662.000000
6.440000 174213.000000 174304.000000 174304.000000
6.450000 173878.000000 173971.000000 173971.000000
6.460000 173572.000000 173666.000000 173666.000000
6.470000 173296.000000 173392.000000 173392.000000
6.480000 173054.000000 173150.000000 173150.000000
6.490000 172844.000000 172942.000000 172942.000000
6.500000 172668.000000 172765.000000 172765.000000
6.510000 172522.000000 172618.000000 172618.000000
6.520000 172403.000000 172498.000000 172498.000000
6.530000 172307.000000 172401.000000 172401.000000
6.540000 172230.000000 172320.000000 172320.000000
6.550000 172164.000000 172251.000000 172251.000000
6.560000 172104.000000 172188.000000 172188.000000
6.570000 172043.000000 172123.000000 172123.000000
6.580000 171976.000000 172051.000000 172051.000000
6.590000 171896.000000 171965.000000 171965.000000
6.600000 171797.000000 171861.000000 171861.000000
6.610000 171675.000000 171733.000000 171733.000000
6.620000 171526.000000 171579.000000 171579.000000
6.630000 171347.000000 171394.000000 171394.000000
6.640000 171136.000000 171178.000000 171178.000000
6.650000 170894.000000 170931.000000 170931.000000
6.660000 170621.000000 170653.000000 170653.000000
6.670000 170318.000000 170347.000000 170347.000000
6.680000 169990.000000 170015.000000 170015.000000
6.690000 169640.000000 169661.000000 169661.000000
6.700000 169273.000000 169291.000000 169291.000000
6.710000 168894.000000 168910.000000 168910.000000
6.720000 168509.000000 168524.000000 168524.000000
6.730000 168124.000000 168139.000000 168139.000000
6.740000 167746.000000 167760.000000 167760.000000
6.750000 167380.000000 167393.000000 167393.000000
6.760000 167031.000000 167044.000000 167044.000000
6.770000 166703.000000 166716.000000 166716.000000
6.780000 166402.000000 166415.000000 166415.000000
6.790000 166129.000000 166142.000000 166142.000000
6.800000 165887.000000 165900.000000 165900.000000
6.810000 165676.000000 165690.000000 165690.000000
6.820000 165498.000000 165511.000000 165511.000000
6.830000 165350.000000 165364.000000 165364.000000
6.840000 165232.000000 165245.000000 165245.000000
6.850000 165141.000000 165153.000000 165153.000000
6.860000 165073.000000 165084.000000 165084.000000
6.870000 165025.000000 165036.000000 165036.000000
6.880000 164994.000000 165004.000000 165004.000000
6.890000 164975.000000 164984.000000 164984.000000
6.900000 164965.000000 164972.000000 164972.000000
6.910000 164959.000000 164966.000000 164966.000000
6.920000 164955.000000 164961.000000 164961.000000
6.930000 164950.000000 164956.000000 164956.000000
6.940000 164942.000000 164947.000000 164947.000000
6.950000 164930.000000 164935.000000 164935.000000
6.960000 164911.000000 164916.000000 164916.000000
6.970000 164877.000000 164890.000000 164890.000000
6.980000 164803.000000 164837.000000 164837.000000
6.990000 164641.000000 164719.000000 164719.000000
7.000000 164351.000000 164490.000000 164490.000000
7.010000 163920.000000 164120.000000 164120.000000
7.020000 163361.000000 163614.000000 163614.000000
7.030000 162701.000000 162994.000000 162994.000000
7.040000 161974.000000 162292.000000 162292.000000
7.050000 161213.000000 161541.000000 161541.000000
7.060000 160448.000000 160774.000000 160774.000000
7.070000 159702.000000 160016.000000 160016.000000
7.080000 158991.000000 159287.000000 159287.000000
7.090000 158330.000000 158602.000000 158602.000000
7.100000 157731.000000 157973.000000 157973.000000
7.110000 157211.000000 157416.000000 157416.000000
7.120000 156788.000000 156946.000000 156946.000000
7.130000 156481.000000 156583.000000 156583.000000
7.140000 156305.000000 156346.000000 156346.000000
7.150000 156275.000000 156248.000000 156248.000000
7.160000 156397.000000 156300.000000 156300.000000
7.170000 156670.000000 156504.000000 156504.000000
7.180000 157084.000000 156854.000000 156854.000000
7.190000 157623.000000 157338.000000 157338.000000
7.200000 158263.000000 157934.000000 157934.000000
7.210000 158979.000000 158617.000000 158617.000000
7.220000 159742.000000 159360.000000 159360.000000
7.230000 160522.000000 160133.000000 160133.000000
7.240000 161293.000000 160908.000000 160908.000000
7.250000 162028.000000 161659.000000 161659.000000
7.260000 162704.000000 162361.000000 162361.000000
7.270000 163303.000000 162992.000000 162992.000000
7.280000 163806.000000 163536.000000 163536.000000
7.290000 164201.000000 163976.000000 163976.000000
7.300000 164478.000000 164302.000000 164302.000000
7.310000 164633.000000 164507.000000 164507.000000
7.320000 164668.000000 164591.000000 164591.000000
7.330000 164587.000000 164556.000000 164556.000000
7.340000 164402.000000 164412.000000 164412.000000
7.350000 164128.000000 164172.000000 164172.000000
7.360000 163783.000000 163854.000000 163854.000000
7.370000 163388.000000 163477.000000 163477.000000
7.380000 162964.000000 163063.000000 163063.000000
7.390000 162535.000000 162634.000000 162634.000000
7.400000 162120.000000 162212.000000 162212.000000
7.410000 161738.000000 161817.000000 161817.000000
7.420000 161406.000000 161467.000000 161467.000000
7.430000 161137.000000 161175.000000 161175.000000
7.440000 160941.000000 160954.000000 160954.000000
7.450000 160825.000000 160811.000000 160811.000000
7.460000 160790.000000 160750.000000 160750.000000
7.470000 160836.000000 160773.000000 160773.000000
7.480000 160958.000000 160874.000000 160874.000000
7.490000 161149.000000 161048.000000 161048.000000
7.500000 161396.000000 161284.000000 161284.000000
7.510000 161687.000000 161570.000000 161570.000000
7.520000 162005.000000 161890.000000 161890.000000
7.530000 162335.000000 162228.000000 162228.000000
7.540000 162659.000000 162567.000000 162567.000000
7.550000 162961.000000 162890.000000 162890.000000
7.560000 163225.000000 163180.000000 163180.000000
7.570000 163437.000000 163422.000000 163422.000000
7.580000 163585.000000 163604.000000 163604.000000
7.590000 163661.000000 163715.000000 163715.000000
7.600000 163658.000000 163749.000000 163749.000000
7.610000 163574.000000 163700.000000 163700.000000
7.620000 163409.000000 163567.000000 163567.000000
7.630000 163168.000000 163355.000000 163355.000000
7.640000 162856.000000 163068.000000 163068.000000
7.650000 162485.000000 162715.000000 162715.000000
7.660000 162067.000000 162308.000000 162308.000000
7.670000 161616.000000 161862.000000 161862.000000
7.680000 161149.000000 161391.000000 161391.000000
7.690000 160682.000000 160914.000000 160914.000000
7.700000 160233.000000 160447.000000 160447.000000
7.710000 159819.000000 160007.000000 160007.000000
7.720000 159455.000000 159612.000000 159612.000000
7.730000 159156.000000 159276.000000 159276.000000
7.740000 158933.000000 159013.000000 159013.000000
7.750000 158795.000000 158832.000000 158832.000000
7.760000 158750.000000 158743.000000 158743.000000
7.770000 158800.000000 158749.000000 158749.000000
7.780000 158945.000000 158851.000000 158851.000000
7.790000 159183.000000 159049.000000 159049.000000
7.800000 159506.000000 159337.000000 159337.000000
7.810000 159908.000000 159708.000000 159708.000000
7.820000 160376.000000 160150.000000 160150.000000
7.830000 160897.000000 160653.000000 160653.000000
7.840000 161459.000000 161202.000000 161202.000000
7.850000 162046.000000 161782.000000 161782.000000
7.860000 162642.000000 162379.000000 162379.000000
7.870000 163235.000000 162977.000000 162977.000000
7.880000 163810.000000 163562.000000 163562.000000
7.890000 164356.000000 164122.000000 164122.000000
7.900000 164862.000000 164645.000000 164645.000000
7.910000 165320.000000 165122.000000 165122.000000
7.920000 165724.000000 165547.000000 165547.000000
7.930000 166072.000000 165915.000000 165915.000000
7.940000 166363.000000 166224.000000 166224.000000
7.950000 166597.000000 166475.000000 166475.000000
7.960000 166780.000000 166671.000000 166671.000000
7.970000 166915.000000 166817.000000 166817.000000
7.980000 167012.000000 166920.000000 166920.000000
7.990000 167077.000000 166988.000000 166988.000000
8.000000 167120.000000 167029.000000 167029.000000
8.010000 167150.000000 167053.000000 167053.000000
8.020000 167175.000000 167070.000000 167070.000000
8.030000 167206.000000 167089.000000 167089.000000
8.040000 167248.000000 167117.000000 167117.000000
8.050000 167309.000000 167163.000000 167163.000000
8.060000 167394.000000 167231.000000 167231.000000
8.070000 167505.000000 167326.000000 167326.000000
8.080000 167643.000000 167450.000000 167450.000000
8.090000 167810.000000 167603.000000 167603.000000
8.100000 168001.000000 167784.000000 167784.000000
8.110000 168213.000000 167988.000000 167988.000000
8.120000 168440.000000 168212.000000 168212.000000
8.130000 168676.000000 168448.000000 168448.000000
8.140000 168913.000000 168689.000000 168689.000000
8.150000 169142.000000 168927.000000 168927.000000
8.160000 169355.000000 169152.000000 169152.000000
8.170000 169543.000000 169356.000000 169356.000000
8.180000 169697.000000 169529.000000 169529.000000
8.190000 169811.000000 169665.000000 169665.000000
8.200000 169878.000000 169755.000000 169755.000000
8.210000 169893.000000 169794.000000 169794.000000
8.220000 169853.000000 169779.000000 169779.000000
8.230000 169756.000000 169706.000000 169706.000000
8.240000 169603.000000 169575.000000 169575.000000
8.250000 169396.000000 169388.000000 169388.000000
8.260000 169139.000000 169148.000000 169148.000000
8.270000 168838.000000 168861.000000 168861.000000
8.280000 168501.000000 168533.000000 168533.000000
8.290000 168136.000000 168174.000000 168174.000000
8.300000 167753.000000 167792.000000 167792.000000
8.310000 167364.000000 167399.000000 167399.000000
8.320000 166978.000000 167005.000000 167005.000000
8.330000 166607.000000 166621.000000 166621.000000
8.340000 166261.000000 166260.000000 166260.000000
8.350000 165951.000000 165930.000000 165930.000000
8.360000 165684.000000 165642.000000 165642.000000
8.370000 165470.000000 165404.000000 165404.000000
8.380000 165313.000000 165222.000000 165222.000000
8.390000 165217.000000 165101.000000 165101.000000
8.400000 165186.000000 165045.000000 165045.000000
8.410000 165220.000000 165055.000000 165055.000000
8.420000 165318.000000 165130.000000 165130.000000
8.430000 165476.000000 165268.000000 165268.000000
8.440000 165690.000000 165465.000000 165465.000000
8.450000 165954.000000 165714.000000 165714.000000
8.460000 166261.000000 166009.000000 166009.000000
8.470000 166603.000000 166342.000000 166342.000000
8.480000 166971.000000 166705.000000 166705.000000
8.490000 167357.000000 167088.000000 167088.000000
8.500000 167751.000000 167482.000000 167482.000000
8.510000 168147.000000 167880.000000 167880.000000
8.520000 168536.000000 168272.000000 168272.000000
8.530000 168911.000000 168651.000000 168651.000000
8.540000 169266.000000 169012.000000 169012.000000
8.550000 169598.000000 169349.000000 169349.000000
8.560000 169903.000000 169659.000000 169659.000000
8.570000 170179.000000 169939.000000 169939.000000
8.580000 170426.000000 170188.000000 170188.000000
8.590000 170645.000000 170408.000000 170408.000000
8.600000 170837.000000 170599.000000 170599.000000
8.610000 171006.000000 170765.000000 170765.000000
8.620000 171156.000000 170910.000000 170910.000000
8.630000 171291.000000 171038.000000 171038.000000
8.640000 171415.000000 171154.000000 171154.000000
8.650000 171535.000000 171263.000000 171263.000000
8.660000 171654.000000 171370.000000 171370.000000
8.670000 171777.000000 171481.000000 171481.000000
8.680000 171909.000000 171600.000000 171600.000000
8.690000 172051.000000 171730.000000 171730.000000
8.700000 172208.000000 171875.000000 171875.000000
8.710000 172379.000000 172036.000000 172036.000000
8.720000 172566.000000 172214.000000 172214.000000
8.730000 172768.000000 172408.000000 172408.000000
8.740000 172981.000000 172618.000000 172618.000000
8.750000 173205.000000 172839.000000 172839.000000
8.760000 173434.000000 173069.000000 173069.000000
8.770000 173664.000000 173303.000000 173303.000000
8.780000 173890.000000 173535.000000 173535.000000
8.790000 174106.000000 173760.000000 173760.000000
8.800000 174306.000000 173972.000000 173972.000000
8.810000 174483.000000 174163.000000 174163.000000
8.820000 174633.000000 174329.000000 174329.000000
8.830000 174750.000000 174463.000000 174463.000000
8.840000 174829.000000 174560.000000 174560.000000
8.850000 174866.000000 174615.000000 174615.000000
8.860000 174858.000000 174625.000000 174625.000000
8.870000 174804.000000 174589.000000 174589.000000
8.880000 174702.000000 174503.000000 174503.000000
8.890000 174553.000000 174369.000000 174369.000000
