Time (s)	Body 1 Heave (m)	Body 2 Heave (m)
28.9	-0.722680291	-21.16182331
28.91	-0.722693497	-21.16188454
28.92	-0.722706677	-21.16194607
28.93	-0.722719832	-21.16200791
28.94	-0.722732962	-21.16207004
28.95	-0.722746066	-21.16213246
28.96	-0.722759145	-21.16219519
28.97	-0.722772199	-21.16225821
28.98	-0.722785227	-21.16232153
28.99	-0.722798229	-21.16238514
29	-0.722811207	-21.16244905
29.01	-0.722824159	-21.16251325
29.02	-0.722837085	-21.16257775
29.03	-0.722849987	-21.16264254
29.04	-0.722862862	-21.16270762
29.05	-0.722875713	-21.16277299
29.06	-0.722888538	-21.16283866
29.07	-0.722901337	-21.16290462
29.08	-0.722914111	-21.16297086
29.09	-0.72292686	-21.1630374
29.1	-0.722939583	-21.16310423
29.11	-0.722952281	-21.16317134
29.12	-0.722964953	-21.16323874
29.13	-0.7229776	-21.16330643
29.14	-0.722990221	-21.16337441
29.15	-0.723002817	-21.16344268
29.16	-0.723015388	-21.16351122
29.17	-0.723027933	-21.16358006
29.18	-0.723040452	-21.16364918
29.19	-0.723052947	-21.16371858
29.2	-0.723065415	-21.16378827
29.21	-0.723077859	-21.16385824
29.22	-0.723090277	-21.16392849
29.23	-0.723102669	-21.16399903
29.24	-0.723115036	-21.16406984
29.25	-0.723127377	-21.16414094
29.26	-0.723139694	-21.16421231
29.27	-0.723151984	-21.16428397
29.28	-0.723164249	-21.1643559
29.29	-0.723176489	-21.16442812
29.3	-0.723188704	-21.16450061
29.31	-0.723200893	-21.16457338
29.32	-0.723213056	-21.16464642
29.33	-0.723225194	-21.16471974
29.34	-0.723237307	-21.16479334
29.35	-0.723249395	-21.16486721
29.36	-0.723261457	-21.16494136
29.37	-0.723273493	-21.16501578
29.38	-0.723285504	-21.16509047
29.39	-0.72329749	-21.16516543
29.4	-0.723309451	-21.16524067
29.41	-0.723321386	-21.16531618
29.42	-0.723333296	-21.16539196
29.43	-0.72334518	-21.16546801
29.44	-0.723357039	-21.16554433
29.45	-0.723368873	-21.16562092
29.46	-0.723380681	-21.16569778
29.47	-0.723392464	-21.16577491
29.48	-0.723404222	-21.1658523
29.49	-0.723415955	-21.16592996
29.5	-0.723427662	-21.16600789
29.51	-0.723439343	-21.16608608
29.52	-0.723451	-21.16616454
29.53	-0.723462631	-21.16624327
29.54	-0.723474237	-21.16632225
29.55	-0.723485818	-21.1664015
29.56	-0.723497373	-21.16648102
29.57	-0.723508903	-21.16656079
29.58	-0.723520408	-21.16664083
29.59	-0.723531888	-21.16672113
29.6	-0.723543342	-21.16680169
29.61	-0.723554771	-21.16688251
29.62	-0.723566175	-21.16696359
29.63	-0.723577554	-21.16704493
29.64	-0.723588907	-21.16712653
29.65	-0.723600235	-21.16720838
29.66	-0.723611538	-21.16729049
29.67	-0.723622816	-21.16737286
29.68	-0.723634068	-21.16745549
29.69	-0.723645296	-21.16753837
29.7	-0.723656498	-21.1676215
29.71	-0.723667674	-21.16770489
29.72	-0.723678826	-21.16778853
29.73	-0.723689953	-21.16787243
29.74	-0.723701054	-21.16795658
29.75	-0.72371213	-21.16804098
29.76	-0.723723181	-21.16812563
29.77	-0.723734206	-21.16821054
29.78	-0.723745207	-21.16829569
29.79	-0.723756182	-21.1683811
29.8	-0.723767132	-21.16846675
29.81	-0.723778057	-21.16855265
29.82	-0.723788956	-21.1686388
29.83	-0.723799831	-21.1687252
29.84	-0.72381068	-21.16881184
29.85	-0.723821504	-21.16889873
29.86	-0.723832303	-21.16898587
29.87	-0.723843077	-21.16907325
29.88	-0.723853825	-21.16916088
29.89	-0.723864549	-21.16924875
29.9	-0.723875247	-21.16933686
29.91	-0.72388592	-21.16942522
29.92	-0.723896568	-21.16951382
29.93	-0.72390719	-21.16960266
29.94	-0.723917788	-21.16969174
29.95	-0.72392836	-21.16978106
29.96	-0.723938907	-21.16987063
29.97	-0.723949428	-21.16996043
29.98	-0.723959925	-21.17005047
29.99	-0.723970396	-21.17014075
30	-0.723980843	-21.17023127
30.01	-0.723991264	-21.17032202
30.02	-0.724001659	-21.17041301
30.03	-0.72401203	-21.17050424
30.04	-0.724022375	-21.1705957
30.05	-0.724032695	-21.1706874
30.06	-0.72404299	-21.17077933
30.07	-0.72405326	-21.1708715
30.08	-0.724063505	-21.1709639
30.09	-0.724073724	-21.17105653
30.1	-0.724083918	-21.17114939
30.11	-0.724094087	-21.17124249
30.12	-0.724104231	-21.17133582
30.13	-0.724114349	-21.17142937
30.14	-0.724124443	-21.17152316
30.15	-0.724134511	-21.17161717
30.16	-0.724144554	-21.17171142
30.17	-0.724154571	-21.17180589
30.18	-0.724164564	-21.17190059
30.19	-0.724174531	-21.17199552
30.2	-0.724184473	-21.17209067
30.21	-0.72419439	-21.17218605
30.22	-0.724204282	-21.17228165
30.23	-0.724214148	-21.17237748
30.24	-0.72422399	-21.17247353
30.25	-0.724233806	-21.17256981
30.26	-0.724243597	-21.17266631
30.27	-0.724253362	-21.17276303
30.28	-0.724263103	-21.17285997
30.29	-0.724272818	-21.17295714
30.3	-0.724282508	-21.17305452
30.31	-0.724292174	-21.17315213
30.32	-0.724301813	-21.17324995
30.33	-0.724311428	-21.17334799
30.34	-0.724321018	-21.17344626
30.35	-0.724330582	-21.17354474
30.36	-0.724340122	-21.17364343
30.37	-0.724349636	-21.17374235
30.38	-0.724359125	-21.17384148
30.39	-0.724368589	-21.17394082
30.4	-0.724378028	-21.17404038
30.41	-0.724387441	-21.17414016
30.42	-0.72439683	-21.17424014
30.43	-0.724406194	-21.17434034
30.44	-0.724415532	-21.17444076
30.45	-0.724424846	-21.17454139
30.46	-0.724434134	-21.17464222
30.47	-0.724443397	-21.17474327
30.48	-0.724452636	-21.17484453
30.49	-0.724461849	-21.174946
30.5	-0.724471037	-21.17504768
30.51	-0.724480201	-21.17514956
30.52	-0.724489339	-21.17525166
30.53	-0.724498452	-21.17535396
30.54	-0.72450754	-21.17545647
30.55	-0.724516604	-21.17555919
30.56	-0.724525642	-21.17566211
30.57	-0.724534656	-21.17576523
30.58	-0.724543644	-21.17586857
30.59	-0.724552608	-21.1759721
30.6	-0.724561547	-21.17607584
30.61	-0.72457046	-21.17617978
30.62	-0.724579349	-21.17628393
30.63	-0.724588213	-21.17638828
30.64	-0.724597053	-21.17649282
30.65	-0.724605867	-21.17659757
30.66	-0.724614656	-21.17670252
30.67	-0.724623421	-21.17680767
30.68	-0.724632161	-21.17691302
30.69	-0.724640876	-21.17701856
30.7	-0.724649566	-21.17712431
30.71	-0.724658232	-21.17723025
30.72	-0.724666873	-21.17733639
30.73	-0.724675489	-21.17744272
30.74	-0.72468408	-21.17754925
30.75	-0.724692646	-21.17765597
30.76	-0.724701188	-21.17776289
30.77	-0.724709705	-21.17787001
30.78	-0.724718198	-21.17797731
30.79	-0.724726665	-21.17808481
30.8	-0.724735108	-21.17819251
30.81	-0.724743527	-21.17830039
30.82	-0.72475192	-21.17840846
30.83	-0.724760289	-21.17851673
30.84	-0.724768634	-21.17862518
30.85	-0.724776954	-21.17873383
30.86	-0.724785249	-21.17884266
30.87	-0.724793519	-21.17895169
30.88	-0.724801765	-21.1790609
30.89	-0.724809987	-21.17917029
30.9	-0.724818184	-21.17927988
30.91	-0.724826356	-21.17938965
30.92	-0.724834503	-21.1794996
30.93	-0.724842626	-21.17960974
30.94	-0.724850725	-21.17972006
30.95	-0.724858799	-21.17983057
30.96	-0.724866849	-21.17994126
30.97	-0.724874873	-21.18005214
30.98	-0.724882874	-21.18016319
30.99	-0.72489085	-21.18027443
31	-0.724898801	-21.18038585
31.01	-0.724906728	-21.18049745
31.02	-0.724914631	-21.18060923
31.03	-0.724922508	-21.18072119
31.04	-0.724930362	-21.18083333
31.05	-0.724938191	-21.18094564
31.06	-0.724945995	-21.18105814
31.07	-0.724953775	-21.18117081
31.08	-0.724961531	-21.18128365
31.09	-0.724969262	-21.18139668
31.1	-0.724976969	-21.18150987
31.11	-0.724984651	-21.18162325
31.12	-0.724992308	-21.18173679
31.13	-0.724999942	-21.18185052
31.14	-0.725007551	-21.18196441
31.15	-0.725015135	-21.18207848
31.16	-0.725022695	-21.18219272
31.17	-0.725030231	-21.18230713
31.18	-0.725037742	-21.18242171
31.19	-0.725045229	-21.18253646
31.2	-0.725052691	-21.18265138
31.21	-0.725060129	-21.18276647
31.22	-0.725067542	-21.18288173
31.23	-0.725074931	-21.18299716
31.24	-0.725082296	-21.18311276
31.25	-0.725089637	-21.18322852
31.26	-0.725096952	-21.18334445
31.27	-0.725104244	-21.18346054
31.28	-0.725111511	-21.18357681
31.29	-0.725118754	-21.18369323
31.3	-0.725125972	-21.18380982
31.31	-0.725133166	-21.18392657
31.32	-0.725140336	-21.18404349
31.33	-0.725147482	-21.18416057
31.34	-0.725154603	-21.18427781
31.35	-0.725161699	-21.18439521
31.36	-0.725168771	-21.18451278
31.37	-0.725175819	-21.1846305
31.38	-0.725182843	-21.18474839
31.39	-0.725189842	-21.18486643
31.4	-0.725196817	-21.18498463
31.41	-0.725203768	-21.18510299
31.42	-0.725210695	-21.18522151
31.43	-0.725217597	-21.18534019
31.44	-0.725224474	-21.18545902
31.45	-0.725231328	-21.185578
31.46	-0.725238157	-21.18569715
31.47	-0.725244962	-21.18581645
31.48	-0.725251743	-21.1859359
31.49	-0.725258499	-21.1860555
31.5	-0.725265232	-21.18617526
31.51	-0.72527194	-21.18629518
31.52	-0.725278624	-21.18641524
31.53	-0.725285283	-21.18653546
31.54	-0.725291919	-21.18665582
31.55	-0.72529853	-21.18677634
31.56	-0.725305117	-21.18689701
31.57	-0.72531168	-21.18701783
31.58	-0.725318219	-21.18713879
31.59	-0.725324733	-21.18725991
31.6	-0.725331224	-21.18738117
31.61	-0.72533769	-21.18750258
31.62	-0.725344132	-21.18762413
31.63	-0.72535055	-21.18774583
31.64	-0.725356944	-21.18786768
31.65	-0.725363314	-21.18798967
31.66	-0.72536966	-21.18811181
31.67	-0.725375982	-21.18823409
31.68	-0.72538228	-21.18835652
31.69	-0.725388554	-21.18847908
31.7	-0.725394804	-21.18860179
31.71	-0.72540103	-21.18872464
31.72	-0.725407232	-21.18884764
31.73	-0.72541341	-21.18897077
31.74	-0.725419564	-21.18909404
31.75	-0.725425694	-21.18921745
31.76	-0.725431801	-21.18934101
31.77	-0.725437883	-21.1894647
31.78	-0.725443942	-21.18958852
31.79	-0.725449976	-21.18971249
31.8	-0.725455987	-21.18983659
31.81	-0.725461974	-21.18996083
31.82	-0.725467938	-21.19008521
31.83	-0.725473877	-21.19020972
31.84	-0.725479793	-21.19033436
31.85	-0.725485685	-21.19045914
31.86	-0.725491553	-21.19058405
31.87	-0.725497398	-21.1907091
31.88	-0.725503219	-21.19083428
31.89	-0.725509016	-21.19095959
31.9	-0.725514789	-21.19108503
31.91	-0.725520539	-21.1912106
31.92	-0.725526266	-21.1913363
31.93	-0.725531968	-21.19146214
31.94	-0.725537647	-21.1915881
31.95	-0.725543303	-21.19171419
31.96	-0.725548935	-21.19184041
31.97	-0.725554543	-21.19196676
31.98	-0.725560128	-21.19209323
31.99	-0.72556569	-21.19221983
32	-0.725571228	-21.19234656
32.01	-0.725576742	-21.19247341
32.02	-0.725582233	-21.19260039
32.03	-0.725587701	-21.19272749
32.04	-0.725593145	-21.19285472
32.05	-0.725598565	-21.19298207
32.06	-0.725603963	-21.19310954
32.07	-0.725609337	-21.19323713
32.08	-0.725614687	-21.19336485
32.09	-0.725620015	-21.19349269
32.1	-0.725625319	-21.19362065
32.11	-0.725630599	-21.19374873
32.12	-0.725635857	-21.19387692
32.13	-0.725641091	-21.19400524
32.14	-0.725646301	-21.19413368
32.15	-0.725651489	-21.19426223
32.16	-0.725656653	-21.19439091
32.17	-0.725661794	-21.1945197
32.18	-0.725666912	-21.1946486
32.19	-0.725672007	-21.19477762
32.2	-0.725677078	-21.19490676
32.21	-0.725682126	-21.19503601
32.22	-0.725687152	-21.19516538
32.23	-0.725692153	-21.19529486
32.24	-0.725697132	-21.19542445
32.25	-0.725702088	-21.19555416
32.26	-0.725707021	-21.19568398
32.27	-0.72571193	-21.19581391
32.28	-0.725716816	-21.19594395
32.29	-0.72572168	-21.1960741
32.3	-0.72572652	-21.19620437
32.31	-0.725731337	-21.19633474
32.32	-0.725736131	-21.19646522
32.33	-0.725740902	-21.19659581
32.34	-0.72574565	-21.19672651
32.35	-0.725750375	-21.19685732
32.36	-0.725755077	-21.19698823
32.37	-0.725759757	-21.19711925
32.38	-0.725764413	-21.19725038
32.39	-0.725769046	-21.19738161
32.4	-0.725773656	-21.19751294
32.41	-0.725778243	-21.19764438
32.42	-0.725782807	-21.19777593
32.43	-0.725787349	-21.19790758
32.44	-0.725791867	-21.19803933
32.45	-0.725796363	-21.19817118
32.46	-0.725800835	-21.19830313
32.47	-0.725805285	-21.19843519
32.48	-0.725809712	-21.19856735
32.49	-0.725814116	-21.19869961
32.5	-0.725818497	-21.19883196
32.51	-0.725822856	-21.19896442
32.52	-0.725827191	-21.19909697
32.53	-0.725831504	-21.19922963
32.54	-0.725835794	-21.19936238
32.55	-0.725840061	-21.19949523
32.56	-0.725844305	-21.19962817
32.57	-0.725848527	-21.19976121
32.58	-0.725852726	-21.19989435
32.59	-0.725856902	-21.20002758
32.6	-0.725861055	-21.20016091
32.61	-0.725865186	-21.20029433
32.62	-0.725869294	-21.20042784
32.63	-0.725873379	-21.20056145
32.64	-0.725877441	-21.20069515
32.65	-0.725881481	-21.20082894
32.66	-0.725885499	-21.20096282
32.67	-0.725889493	-21.2010968
32.68	-0.725893465	-21.20123086
32.69	-0.725897415	-21.20136502
32.7	-0.725901342	-21.20149926
32.71	-0.725905246	-21.20163359
32.72	-0.725909128	-21.20176802
32.73	-0.725912987	-21.20190253
32.74	-0.725916824	-21.20203712
32.75	-0.725920638	-21.20217181
32.76	-0.72592443	-21.20230658
32.77	-0.725928199	-21.20244143
32.78	-0.725931946	-21.20257638
32.79	-0.72593567	-21.2027114
32.8	-0.725939372	-21.20284651
32.81	-0.725943052	-21.20298171
32.82	-0.725946709	-21.20311699
32.83	-0.725950344	-21.20325235
32.84	-0.725953957	-21.20338779
32.85	-0.725957547	-21.20352332
32.86	-0.725961115	-21.20365892
32.87	-0.725964661	-21.20379461
32.88	-0.725968184	-21.20393038
32.89	-0.725971685	-21.20406623
32.9	-0.725975165	-21.20420215
32.91	-0.725978621	-21.20433816
32.92	-0.725982056	-21.20447424
32.93	-0.725985469	-21.2046104
32.94	-0.725988859	-21.20474664
32.95	-0.725992228	-21.20488296
32.96	-0.725995574	-21.20501935
32.97	-0.725998898	-21.20515582
32.98	-0.726002201	-21.20529236
32.99	-0.726005481	-21.20542898
33	-0.726008739	-21.20556568
33.01	-0.726011975	-21.20570244
33.02	-0.72601519	-21.20583928
33.03	-0.726018382	-21.2059762
33.04	-0.726021553	-21.20611318
33.05	-0.726024702	-21.20625024
33.06	-0.726027829	-21.20638737
33.07	-0.726030934	-21.20652457
33.08	-0.726034017	-21.20666184
33.09	-0.726037079	-21.20679918
33.1	-0.726040119	-21.20693658
33.11	-0.726043137	-21.20707406
33.12	-0.726046133	-21.20721161
33.13	-0.726049108	-21.20734922
33.14	-0.726052061	-21.2074869
33.15	-0.726054993	-21.20762465
33.16	-0.726057902	-21.20776247
33.17	-0.726060791	-21.20790035
33.18	-0.726063658	-21.20803829
33.19	-0.726066503	-21.2081763
33.2	-0.726069327	-21.20831438
33.21	-0.726072129	-21.20845252
33.22	-0.72607491	-21.20859072
33.23	-0.726077669	-21.20872899
33.24	-0.726080407	-21.20886732
33.25	-0.726083124	-21.20900571
33.26	-0.726085819	-21.20914416
33.27	-0.726088493	-21.20928267
33.28	-0.726091146	-21.20942125
33.29	-0.726093777	-21.20955988
33.3	-0.726096387	-21.20969857
33.31	-0.726098976	-21.20983733
33.32	-0.726101543	-21.20997614
33.33	-0.72610409	-21.21011501
33.34	-0.726106615	-21.21025393
33.35	-0.726109119	-21.21039292
33.36	-0.726111601	-21.21053196
33.37	-0.726114063	-21.21067105
33.38	-0.726116504	-21.21081021
33.39	-0.726118923	-21.21094941
33.4	-0.726121322	-21.21108868
33.41	-0.726123699	-21.21122799
33.42	-0.726126055	-21.21136736
33.43	-0.72612839	-21.21150679
33.44	-0.726130705	-21.21164626
33.45	-0.726132998	-21.21178579
33.46	-0.72613527	-21.21192537
33.47	-0.726137522	-21.212065
33.48	-0.726139752	-21.21220469
33.49	-0.726141962	-21.21234442
33.5	-0.726144151	-21.2124842
33.51	-0.726146318	-21.21262404
33.52	-0.726148465	-21.21276392
33.53	-0.726150592	-21.21290385
33.54	-0.726152697	-21.21304383
33.55	-0.726154781	-21.21318385
33.56	-0.726156845	-21.21332393
33.57	-0.726158888	-21.21346405
33.58	-0.72616091	-21.21360421
33.59	-0.726162912	-21.21374442
33.6	-0.726164893	-21.21388468
33.61	-0.726166853	-21.21402498
33.62	-0.726168792	-21.21416533
33.63	-0.726170711	-21.21430572
33.64	-0.726172609	-21.21444615
33.65	-0.726174486	-21.21458663
33.66	-0.726176343	-21.21472715
33.67	-0.726178179	-21.21486771
33.68	-0.726179995	-21.21500831
33.69	-0.72618179	-21.21514895
33.7	-0.726183565	-21.21528963
33.71	-0.726185319	-21.21543036
33.72	-0.726187052	-21.21557112
33.73	-0.726188765	-21.21571192
33.74	-0.726190458	-21.21585276
33.75	-0.72619213	-21.21599364
33.76	-0.726193781	-21.21613456
33.77	-0.726195412	-21.21627551
33.78	-0.726197023	-21.2164165
33.79	-0.726198614	-21.21655753
33.8	-0.726200184	-21.21669859
33.81	-0.726201733	-21.21683969
33.82	-0.726203263	-21.21698083
33.83	-0.726204772	-21.21712199
33.84	-0.72620626	-21.2172632
33.85	-0.726207729	-21.21740443
33.86	-0.726209177	-21.2175457
33.87	-0.726210605	-21.217687
33.88	-0.726212012	-21.21782833
33.89	-0.7262134	-21.2179697
33.9	-0.726214767	-21.2181111
33.91	-0.726216114	-21.21825252
33.92	-0.726217441	-21.21839398
33.93	-0.726218748	-21.21853547
33.94	-0.726220035	-21.21867698
33.95	-0.726221302	-21.21881853
33.96	-0.726222549	-21.21896011
33.97	-0.726223775	-21.21910171
33.98	-0.726224982	-21.21924334
33.99	-0.726226169	-21.219385
34	-0.726227336	-21.21952668
34.01	-0.726228482	-21.21966839
34.02	-0.726229609	-21.21981013
34.03	-0.726230716	-21.21995189
34.04	-0.726231803	-21.22009368
34.05	-0.726232871	-21.22023549
34.06	-0.726233918	-21.22037732
34.07	-0.726234946	-21.22051918
34.08	-0.726235954	-21.22066106
34.09	-0.726236942	-21.22080297
34.1	-0.726237911	-21.22094489
34.11	-0.72623886	-21.22108684
34.12	-0.726239789	-21.22122881
34.13	-0.726240699	-21.2213708
34.14	-0.726241589	-21.22151281
34.15	-0.726242459	-21.22165485
34.16	-0.72624331	-21.2217969
34.17	-0.726244141	-21.22193897
34.18	-0.726244953	-21.22208105
34.19	-0.726245745	-21.22222316
34.2	-0.726246518	-21.22236529
34.21	-0.726247272	-21.22250743
34.22	-0.726248006	-21.22264959
34.23	-0.726248721	-21.22279176
34.24	-0.726249416	-21.22293395
34.25	-0.726250093	-21.22307616
34.26	-0.72625075	-21.22321838
34.27	-0.726251387	-21.22336062
34.28	-0.726252006	-21.22350287
34.29	-0.726252605	-21.22364514
34.3	-0.726253185	-21.22378741
34.31	-0.726253746	-21.2239297
34.32	-0.726254288	-21.22407201
34.33	-0.726254811	-21.22421432
34.34	-0.726255315	-21.22435665
34.35	-0.726255799	-21.22449899
34.36	-0.726256265	-21.22464134
34.37	-0.726256712	-21.2247837
34.38	-0.72625714	-21.22492607
34.39	-0.726257549	-21.22506845
34.4	-0.726257939	-21.22521084
34.41	-0.72625831	-21.22535323
34.42	-0.726258663	-21.22549564
34.43	-0.726258996	-21.22563805
34.44	-0.726259311	-21.22578047
34.45	-0.726259607	-21.2259229
34.46	-0.726259885	-21.22606533
34.47	-0.726260143	-21.22620777
34.48	-0.726260383	-21.22635022
34.49	-0.726260605	-21.22649267
34.5	-0.726260808	-21.22663512
34.51	-0.726260992	-21.22677758
34.52	-0.726261157	-21.22692005
34.53	-0.726261304	-21.22706251
34.54	-0.726261433	-21.22720498
34.55	-0.726261543	-21.22734745
34.56	-0.726261635	-21.22748993
34.57	-0.726261708	-21.22763241
34.58	-0.726261763	-21.22777488
34.59	-0.726261799	-21.22791736
34.6	-0.726261817	-21.22805984
34.61	-0.726261816	-21.22820232
34.62	-0.726261798	-21.2283448
34.63	-0.726261761	-21.22848728
34.64	-0.726261705	-21.22862976
34.65	-0.726261632	-21.22877223
34.66	-0.72626154	-21.2289147
34.67	-0.72626143	-21.22905718
34.68	-0.726261302	-21.22919964
34.69	-0.726261156	-21.22934211
34.7	-0.726260991	-21.22948457
34.71	-0.726260808	-21.22962703
34.72	-0.726260608	-21.22976948
34.73	-0.726260389	-21.22991193
34.74	-0.726260152	-21.23005437
34.75	-0.726259897	-21.23019681
34.76	-0.726259624	-21.23033924
34.77	-0.726259333	-21.23048166
34.78	-0.726259024	-21.23062408
34.79	-0.726258697	-21.23076649
34.8	-0.726258352	-21.23090889
34.81	-0.726257989	-21.23105129
34.82	-0.726257608	-21.23119367
34.83	-0.72625721	-21.23133605
34.84	-0.726256793	-21.23147841
34.85	-0.726256359	-21.23162077
34.86	-0.726255907	-21.23176312
34.87	-0.726255437	-21.23190545
34.88	-0.726254949	-21.23204778
34.89	-0.726254443	-21.23219009
34.9	-0.72625392	-21.23233239
34.91	-0.726253379	-21.23247468
34.92	-0.72625282	-21.23261696
34.93	-0.726252244	-21.23275922
34.94	-0.72625165	-21.23290147
34.95	-0.726251038	-21.23304371
34.96	-0.726250409	-21.23318593
34.97	-0.726249762	-21.23332814
34.98	-0.726249097	-21.23347033
34.99	-0.726248415	-21.23361251
35	-0.726247715	-21.23375467
35.01	-0.726246998	-21.23389681
35.02	-0.726246263	-21.23403894
35.03	-0.726245511	-21.23418105
35.04	-0.726244741	-21.23432315
35.05	-0.726243954	-21.23446522
35.06	-0.726243149	-21.23460728
35.07	-0.726242327	-21.23474932
35.08	-0.726241488	-21.23489134
35.09	-0.726240631	-21.23503334
35.1	-0.726239757	-21.23517532
35.11	-0.726238866	-21.23531728
35.12	-0.726237957	-21.23545922
35.13	-0.726237031	-21.23560113
35.14	-0.726236088	-21.23574303
35.15	-0.726235128	-21.23588491
35.16	-0.72623415	-21.23602676
35.17	-0.726233156	-21.23616859
35.18	-0.726232144	-21.2363104
35.19	-0.726231115	-21.23645218
35.2	-0.726230069	-21.23659394
35.21	-0.726229006	-21.23673568
35.22	-0.726227925	-21.23687739
35.23	-0.726226828	-21.23701907
35.24	-0.726225714	-21.23716073
35.25	-0.726224583	-21.23730237
35.26	-0.726223435	-21.23744398
35.27	-0.72622227	-21.23758556
35.28	-0.726221088	-21.23772712
35.29	-0.726219889	-21.23786865
35.3	-0.726218673	-21.23801015
35.31	-0.726217441	-21.23815162
35.32	-0.726216192	-21.23829306
