Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
57.060            0.137068        7.853403
57.075            0.136041        7.794576
57.090            0.134992        7.734484
57.105            0.133922        7.673140
57.120            0.132829        7.610557
57.135            0.131716        7.546750
57.150            0.130581        7.481731
57.165            0.129425        7.415515
57.180            0.128249        7.348116
57.195            0.127052        7.279550
57.210            0.125835        7.209832
57.225            0.124599        7.138976
57.240            0.123342        7.066999
57.255            0.122067        6.993916
57.270            0.120772        6.919743
57.285            0.119459        6.844498
57.300            0.118127        6.768197
57.315            0.116777        6.690856
57.330            0.115410        6.612494
57.345            0.114025        6.533128
57.360            0.112622        6.452777
57.375            0.111203        6.371457
57.390            0.109767        6.289189
57.405            0.108315        6.205991
57.420            0.106847        6.121882
57.435            0.105363        6.036882
57.450            0.103865        5.951011
57.465            0.102351        5.864289
57.480            0.100823        5.776737
57.495            0.099281        5.688375
57.510            0.097725        5.599225
57.525            0.096156        5.509308
57.540            0.094573        5.418647
57.555            0.092978        5.327263
57.570            0.091371        5.235180
57.585            0.089752        5.142420
57.600            0.088122        5.049006
57.615            0.086480        4.954963
57.630            0.084828        4.860314
57.645            0.083166        4.765085
57.660            0.081495        4.669299
57.675            0.079814        4.572982
57.690            0.078124        4.476160
57.705            0.076426        4.378859
57.720            0.074719        4.281105
57.735            0.073006        4.182925
57.750            0.071285        4.084346
57.765            0.069558        3.985395
57.780            0.067825        3.886101
57.795            0.066087        3.786492
57.810            0.064343        3.686596
57.825            0.062595        3.586443
57.840            0.060843        3.486061
57.855            0.059088        3.385482
57.870            0.057329        3.284734
57.885            0.055569        3.183848
57.900            0.053806        3.082855
57.915            0.052042        2.981787
57.930            0.050277        2.880674
57.945            0.048512        2.779549
57.960            0.046748        2.678443
57.975            0.044984        2.577389
57.990            0.043222        2.476419
58.005            0.041461        2.375567
58.020            0.039704        2.274865
58.035            0.037950        2.174346
58.050            0.036199        2.074045
58.065            0.034453        1.973995
58.080            0.032711        1.874229
58.095            0.030976        1.774782
58.110            0.029246        1.675688
58.125            0.027524        1.576980
58.140            0.025808        1.478694
58.155            0.024101        1.380864
58.170            0.022402        1.283524
58.185            0.020712        1.186708
58.200            0.019032        1.090450
58.215            0.017362        0.994786
58.230            0.015704        0.899749
58.245            0.014056        0.805373
58.260            0.012421        0.711693
58.275            0.010799        0.618741
58.290            0.009190        0.526553
58.305            0.007595        0.435161
58.320            0.006014        0.344599
58.335            0.004449        0.254899
58.350            0.002899        0.166095
58.365            0.001365        0.078218
58.380           -0.000152       -0.008698
58.395           -0.001651       -0.094624
58.410           -0.003133       -0.179526
58.425           -0.004597       -0.263375
58.440           -0.006041       -0.346139
58.455           -0.007466       -0.427789
58.470           -0.008871       -0.508295
58.485           -0.010256       -0.587629
58.500           -0.011620       -0.665761
58.515           -0.012962       -0.742663
58.530           -0.014282       -0.818309
58.545           -0.015580       -0.892672
58.560           -0.016855       -0.965724
58.575           -0.018107       -1.037442
58.590           -0.019335       -1.107799
58.605           -0.020539       -1.176771
58.620           -0.021718       -1.244336
58.635           -0.022872       -1.310469
58.650           -0.024001       -1.375150
58.665           -0.025104       -1.438356
58.680           -0.026181       -1.500067
58.695           -0.027232       -1.560263
58.710           -0.028256       -1.618925
