Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
30.435           -0.110675       -6.341196
30.450           -0.113002       -6.474562
30.465           -0.115334       -6.608147
30.480           -0.117669       -6.741941
30.495           -0.120008       -6.875931
30.510           -0.122349       -7.010104
30.525           -0.124694       -7.144445
30.540           -0.127041       -7.278940
30.555           -0.129391       -7.413573
30.570           -0.131743       -7.548327
30.585           -0.134097       -7.683184
30.600           -0.136452       -7.818125
30.615           -0.138808       -7.953131
30.630           -0.141165       -8.088180
30.645           -0.143523       -8.223251
30.660           -0.145880       -8.358322
30.675           -0.148237       -8.493368
30.690           -0.150593       -8.628365
30.705           -0.152948       -8.763287
30.720           -0.155301       -8.898109
30.735           -0.157652       -9.032801
30.750           -0.160000       -9.167337
30.765           -0.162345       -9.301687
30.780           -0.164686       -9.435820
30.795           -0.167023       -9.569706
30.810           -0.169355       -9.703313
30.825           -0.171681       -9.836607
30.840           -0.174002       -9.969556
30.855           -0.176315      -10.102125
30.870           -0.178622      -10.234279
30.885           -0.180921      -10.365982
30.900           -0.183211      -10.497198
30.915           -0.185492      -10.627889
30.930           -0.187763      -10.758018
30.945           -0.190024      -10.887546
30.960           -0.192273      -11.016434
30.975           -0.194511      -11.144642
30.990           -0.196736      -11.272131
31.005           -0.198948      -11.398860
31.020           -0.201145      -11.524788
31.035           -0.203329      -11.649873
31.050           -0.205496      -11.774074
31.065           -0.207648      -11.897349
31.080           -0.209783      -12.019654
31.095           -0.211900      -12.140948
31.110           -0.213998      -12.261188
31.125           -0.216078      -12.380330
31.140           -0.218137      -12.498332
31.155           -0.220176      -12.615149
31.170           -0.222193      -12.730738
31.185           -0.224189      -12.845057
31.200           -0.226161      -12.958061
31.215           -0.228109      -13.069706
31.230           -0.230034      -13.179949
31.245           -0.231932      -13.288747
31.260           -0.233805      -13.396057
31.275           -0.235651      -13.501834
31.290           -0.237470      -13.606036
31.305           -0.239261      -13.708620
31.320           -0.241022      -13.809543
31.335           -0.242754      -13.908763
31.350           -0.244455      -14.006236
31.365           -0.246125      -14.101922
31.380           -0.247763      -14.195778
31.395           -0.249368      -14.287762
31.410           -0.250941      -14.377834
31.425           -0.252479      -14.465953
31.440           -0.253982      -14.552077
31.455           -0.255449      -14.636167
31.470           -0.256881      -14.718183
31.485           -0.258275      -14.798085
31.500           -0.259632      -14.875834
31.515           -0.260951      -14.951392
31.530           -0.262231      -15.024721
31.545           -0.263471      -15.095782
31.560           -0.264671      -15.164538
31.575           -0.265830      -15.230953
31.590           -0.266948      -15.294990
31.605           -0.268023      -15.356612
31.620           -0.269056      -15.415785
31.635           -0.270046      -15.472473
31.650           -0.270991      -15.526642
31.665           -0.271892      -15.578257
31.680           -0.272748      -15.627287
31.695           -0.273558      -15.673697
31.710           -0.274321      -15.717455
31.725           -0.275038      -15.758530
31.740           -0.275708      -15.796891
31.755           -0.276329      -15.832506
31.770           -0.276903      -15.865346
31.785           -0.277427      -15.895382
31.800           -0.277902      -15.922585
31.815           -0.278326      -15.946927
31.830           -0.278701      -15.968381
31.845           -0.279024      -15.986920
31.860           -0.279297      -16.002518
31.875           -0.279517      -16.015150
31.890           -0.279685      -16.024792
31.905           -0.279801      -16.031420
31.920           -0.279864      -16.035011
31.935           -0.279873      -16.035544
31.950           -0.279829      -16.032997
31.965           -0.279730      -16.027349
31.980           -0.279577      -16.018582
31.995           -0.279369      -16.006677
32.010           -0.279106      -15.991616
32.025           -0.278788      -15.973383
32.040           -0.278414      -15.951961
32.055           -0.277984      -15.927336
32.070           -0.277499      -15.899495
32.085           -0.276956      -15.868424
